name,timestamp,values
name,timestamp,values,app_kubernetes_io_instance,app_kubernetes_io_managed_by,app_kubernetes_io_name,app_kubernetes_io_part_of,container,controller_revision_hash,endpoint,instance,job,kubernetes_pod_name,namespace,node_ip,node_name,pod,statefulset_kubernetes_io_pod_name,strimzi_io_cluster,strimzi_io_kind,strimzi_io_name,topic
,1627429296.702,618914,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-1
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-11
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-12
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-13
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-17
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-19
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-2
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-20
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-21
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-22
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-24
,1627429296.702,106623.33333333333,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-25
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-26
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-27
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-28
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-29
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-30
,1627429296.702,749.3666666666667,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-31
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-32
,1627429296.702,221058.56666666668,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-34
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-35
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-36
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-37
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-39
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-4
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-40
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-41
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-43
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-44
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-45
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-46
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-49
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-50
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-51
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-52
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-53
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-54
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-55
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-56
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-58
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-59
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-6
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-60
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-61
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-62
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-63
,1627429296.702,19115.833333333332,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-64
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-65
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-66
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-67
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-68
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-69
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-70
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-71
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-72
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-73
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-74
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-76
,1627429296.702,0,my-cluster-metrics,strimzi-cluster-operator,kafka,strimzi-my-cluster-metrics,kafka,my-cluster-metrics-kafka-6dbdf84886,tcp-prometheus,172.17.0.15:9404,kafka/kafka-resources-metrics,my-cluster-metrics-kafka-1,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1,my-cluster-metrics-kafka-1,my-cluster-metrics,Kafka,my-cluster-metrics-kafka,new-pizza-orders-78
